timestamp,iq_width,comp_method,status,ue_ip,ue_count,channel_model,carrier_hz,tx_bw_prb,rx_bw_prb,dl_rb,ul_rb,numerology,nb_tx,nb_rx,snr_samples,snr_db_avg,snr_db_min,snr_db_max,fh_samples,fh_rx_mbps_avg,fh_tx_mbps_avg,fh_total_mbps_avg,fh_total_mbps_max,iperf_ul_mbps,iperf_dl_mbps,trial_dir,notes
2026-05-30T21:51:38,9,1,ok,10.0.0.50,1,vrtsim,4049760000,24,24,24,24,1,1,1,64,30.320,30.100,30.400,52,104.947,45.822,150.769,150.774,2.410,0.000,/home/jesse/oran_lab/logs/iq_width_sweep/20260530_215016/iq9,
2026-05-30T21:53:08,16,0,ok,10.0.0.51,1,vrtsim,4049760000,24,24,24,24,1,1,1,64,33.702,33.500,33.800,51,177.613,76.414,254.027,254.050,3.897,0.000,/home/jesse/oran_lab/logs/iq_width_sweep/20260530_215016/iq16,
