timestamp,iq_width,comp_method,status,ue_ip,ue_count,channel_model,carrier_hz,tx_bw_prb,rx_bw_prb,dl_rb,ul_rb,numerology,nb_tx,nb_rx,snr_samples,snr_db_avg,snr_db_min,snr_db_max,fh_samples,fh_rx_mbps_avg,fh_tx_mbps_avg,fh_total_mbps_avg,fh_total_mbps_max,iperf_ul_mbps,iperf_dl_mbps,trial_dir,notes
2026-05-30T21:54:41,9,1,ok,10.0.0.52,1,vrtsim,4049760000,24,24,24,24,1,1,1,32,30.394,30.200,30.400,52,104.948,45.822,150.769,150.777,4.989,0.000,/home/jesse/oran_lab/logs/iq_width_sweep/20260530_215317/iq9,
2026-05-30T21:56:13,16,0,ok,10.0.0.53,1,vrtsim,4049760000,24,24,24,24,1,1,1,32,38.750,31.200,39.000,52,177.612,76.414,254.026,254.045,4.990,0.000,/home/jesse/oran_lab/logs/iq_width_sweep/20260530_215317/iq16,
