timestamp,iq_width,comp_method,status,ue_ip,ue_count,channel_model,carrier_hz,tx_bw_prb,rx_bw_prb,dl_rb,ul_rb,numerology,nb_tx,nb_rx,snr_samples,snr_db_avg,snr_db_min,snr_db_max,fh_samples,fh_rx_mbps_avg,fh_tx_mbps_avg,fh_total_mbps_avg,fh_total_mbps_max,iperf_ul_mbps,iperf_dl_mbps,trial_dir,notes
2026-05-27T14:17:12,9,1,ue-timeout,,1,vrtsim,4049760000,24,24,24,24,1,1,1,0,,,,59,43.122,108.900,152.022,152.034,0.000,0.000,/home/jesse/oran_lab/logs/iq_width_sweep/20260527_141533/iq9,
2026-05-27T14:19:57,16,0,ok,10.0.0.68,1,vrtsim,4049760000,24,24,24,24,1,1,1,64,31.087,14.900,39.000,108,72.960,182.321,255.281,255.299,0.000,0.367,/home/jesse/oran_lab/logs/iq_width_sweep/20260527_141533/iq16,UL iperf failed
