timestamp,iq_width,comp_method,status,ue_ip,ue_count,channel_model,carrier_hz,tx_bw_prb,rx_bw_prb,dl_rb,ul_rb,numerology,nb_tx,nb_rx,snr_samples,snr_db_avg,snr_db_min,snr_db_max,fh_samples,fh_rx_mbps_avg,fh_tx_mbps_avg,fh_total_mbps_avg,fh_total_mbps_max,iperf_ul_mbps,iperf_dl_mbps,trial_dir,notes
2026-05-26T13:21:57,9,1,ue-timeout,,1,vrtsim,4049760000,24,24,24,24,1,1,1,64,68.155,53.300,74.700,65,43.008,108.900,151.908,151.916,0.000,0.000,/home/jesse/oran_lab/logs/iq_width_sweep/20260526_132017/iq9,
2026-05-26T13:23:52,16,0,ok,10.0.0.37,1,vrtsim,4049760000,24,24,24,24,1,1,1,64,37.991,25.900,39.000,67,72.959,182.321,255.280,255.297,0.003,0.577,/home/jesse/oran_lab/logs/iq_width_sweep/20260526_132017/iq16,
