timestamp,iq_width,comp_method,status,ue_ip,ue_count,channel_model,carrier_hz,tx_bw_prb,rx_bw_prb,dl_rb,ul_rb,numerology,nb_tx,nb_rx,snr_samples,snr_db_avg,snr_db_min,snr_db_max,fh_samples,fh_rx_mbps_avg,fh_tx_mbps_avg,fh_total_mbps_avg,fh_total_mbps_max,iperf_ul_mbps,iperf_dl_mbps,trial_dir,notes
2026-05-27T12:56:28,16,1,ok,10.0.0.64,1,vrtsim,4049760000,24,24,24,24,1,1,1,64,33.286,14.900,39.000,2,72.960,182.321,255.281,255.281,0.000,0.000,/home/jesse/oran_lab/logs/iq_width_sweep/bfp16_comp1_stability_20260527_125609_3/iq16,iperf skipped
