timestamp,iq_width,comp_method,status,ue_ip,ue_count,channel_model,carrier_hz,tx_bw_prb,rx_bw_prb,dl_rb,ul_rb,numerology,nb_tx,nb_rx,snr_samples,snr_db_avg,snr_db_min,snr_db_max,fh_samples,fh_rx_mbps_avg,fh_tx_mbps_avg,fh_total_mbps_avg,fh_total_mbps_max,iperf_ul_mbps,iperf_dl_mbps,trial_dir,notes
2026-05-26T13:35:27,9,1,ok,10.0.0.38,1,vrtsim,4049760000,24,24,24,24,1,1,1,36,49.553,25.900,76.000,2,43.012,108.900,151.912,151.916,0.000,0.000,/home/jesse/oran_lab/logs/iq_width_sweep/retest_iq9_20260526_133508_3/iq9,iperf skipped
