timestamp,iq_width,comp_method,status,ue_ip,ue_count,channel_model,carrier_hz,tx_bw_prb,rx_bw_prb,dl_rb,ul_rb,numerology,nb_tx,nb_rx,snr_samples,snr_db_avg,snr_db_min,snr_db_max,fh_samples,fh_rx_mbps_avg,fh_tx_mbps_avg,fh_total_mbps_avg,fh_total_mbps_max,iperf_ul_mbps,iperf_dl_mbps,trial_dir,notes
2026-05-30T21:57:45,9,1,ok,10.0.0.54,1,vrtsim,4049760000,24,24,24,24,1,1,1,32,41.938,30.700,42.500,52,104.947,45.822,150.769,150.777,4.990,0.000,/home/jesse/oran_lab/logs/iq_width_sweep/20260530_215623/iq9,
2026-05-30T21:59:17,16,0,ok,10.0.0.55,1,vrtsim,4049760000,24,24,24,24,1,1,1,64,32.300,32.100,32.400,51,177.613,76.414,254.027,254.040,2.799,0.000,/home/jesse/oran_lab/logs/iq_width_sweep/20260530_215623/iq16,
