timestamp,iq_width,comp_method,status,ue_ip,ue_count,channel_model,carrier_hz,tx_bw_prb,rx_bw_prb,dl_rb,ul_rb,numerology,nb_tx,nb_rx,snr_samples,snr_db_avg,snr_db_min,snr_db_max,fh_samples,fh_rx_mbps_avg,fh_tx_mbps_avg,fh_total_mbps_avg,fh_total_mbps_max,iperf_ul_mbps,iperf_dl_mbps,trial_dir,notes
2026-05-26T13:42:38,9,1,ue-timeout,,1,vrtsim,4049760000,24,24,24,24,1,1,1,58,58.781,12.800,76.800,147,43.008,108.900,151.908,152.004,0.000,0.000,/home/jesse/oran_lab/logs/iq_width_sweep/retest_iq9_delay15_20260526_133913_1/iq9,
